"","X","ID","Name","Rating","Price","Reviewer","Review_date","word"
"6.11",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","caramel"
"6.12",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","dried"
"6.13",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","cherry"
"6.14",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","white"
"6.15",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","chocolate"
"6.16",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","fresh"
"6.17",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","linen"
"6.18",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","notes"
"6.20",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","vanilla"
"6.21",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","cake"
"6.22",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","batter"
"6.23",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","silky"
"6.24",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","smooth"
"6.26",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","fresh"
"6.27",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","summer"
"6.28",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","fruits"
"6.30",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","strong"
"6.31",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","peppery"
"6.32",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","spices"
"6.33",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","push"
"6.36",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","fore"
"6.40",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","nimble"
"6.41",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","graceful"
"6.43",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","displays"
"6.45",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","real"
"6.46",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","lightness"
"6.47",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","compelling"
"6.48",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","captivating"
"6.49",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","blending"
"6.52",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","flask"
"6.53",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","collection"
"6.55",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","sandy"
"6.56",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","hyslop"
"6.60",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","fragrance"
"6.63",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","enjoy"
"6.65",6,6,"Royal Salute 28 year old Kew Palace Edition, 40%",95,"790","Jonny McCormick","Fall 2018","night"
"7.1",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","12"
"7.4",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","blended"
"7.5",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","whisky"
"7.7",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","created"
"7.9",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","1972"
"7.10",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","consisting"
"7.12",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","70"
"7.14",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","malt"
"7.15",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","whiskies"
"7.17",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","12"
"7.18",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","grain"
"7.19",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","whiskies"
"7.21",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","blend"
"7.27",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","sherry"
"7.28",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","casks"
"7.32",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","matured"
"7.36",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","36"
"7.38",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","highly"
"7.39",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","irregular"
"7.45",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","quality"
"7.48",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","sherry"
"7.49",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","casks"
"7.52",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","evident"
"7.56",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","whisky's"
"7.57",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","age"
"7.59",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","substantial"
"7.60",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","malt"
"7.61",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","content"
"7.66",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","factors"
"7.70",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","wide"
"7.71",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","range"
"7.73",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","malt"
"7.75",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","grain"
"7.76",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","whiskies"
"7.77",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","combine"
"7.79",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","create"
"7.83",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","finest"
"7.84",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","blended"
"7.85",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","scotch"
"7.86",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","whiskies"
"7.90",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","tasted"
"7.92",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","dark"
"7.93",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","mysterious"
"7.95",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","enormously"
"7.96",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","complex"
"7.98",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","notes"
"7.100",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","molasses"
"7.101",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","fig"
"7.102",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","cake"
"7.103",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","dried"
"7.104",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","fruit"
"7.105",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","tobacco"
"7.106",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","dark"
"7.107",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","chocolate"
"7.109",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","pot"
"7.111",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","rum"
"7.113",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","polished"
"7.114",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","leather"
"7.115",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","finishing"
"7.117",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","lingering"
"7.118",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","cinnamon"
"7.120",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","mint"
"7.123",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","sign"
"7.126",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","whisky"
"7.128",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","tired"
"7.133",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","pleased"
"7.135",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","bottled"
"7.138",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","natural"
"7.139",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","strength"
"7.142",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","water"
"7.146",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","40"
"7.148",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","43"
"7.149",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","abv"
"7.153",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","ruined"
"7.155",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","allocation"
"7.156",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","information"
"7.159",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","total"
"7.161",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","1.347"
"7.162",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","bottles"
"7.166",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","350"
"7.169",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","imported"
"7.172",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","u.s"
"7.176",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","exclusively"
"7.178",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","binny's"
"7.179",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","beverage"
"7.180",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","depot"
"7.181",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","chicago"
"7.182",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","park"
"7.183",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","avenue"
"7.184",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","liquors"
"7.186",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","york"
"7.188",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","wally's"
"7.189",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","los"
"7.190",7,7,"The Last Drop, 1960 vintage, 48 year old, 52%",95,"2000","John Hansell","Winter 2008","angeles"
"8.1",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","spectacular"
"8.2",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","citrus"
"8.3",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","nose"
"8.5",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","incredible"
"8.6",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","freshness"
"8.7",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","neroli"
"8.8",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","oil"
"8.9",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","bergamot"
"8.10",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","orange"
"8.12",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","array"
"8.14",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","wood"
"8.15",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","spices"
"8.16",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","baked"
"8.17",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","apricot"
"8.18",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","dried"
"8.19",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","strawberry"
"8.20",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","heather"
"8.21",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","lavender"
"8.22",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","honeysuckle"
"8.23",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","jasmine"
"8.25",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","hyacinth"
"8.27",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","intense"
"8.28",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","array"
"8.30",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","citrus"
"8.33",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","palate"
"8.35",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","strongest"
"8.37",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","mandarin"
"8.40",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","thick"
"8.41",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","textured"
"8.43",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","agile"
"8.44",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","accompanied"
"8.46",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","baked"
"8.47",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","brioche"
"8.48",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","ling"
"8.49",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","heather"
"8.50",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","honey"
"8.51",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","vanilla"
"8.53",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","oak"
"8.56",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","hint"
"8.58",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","eucalyptus"
"8.61",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","extraordinarily"
"8.63",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","finish"
"8.65",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","masterclass"
"8.67",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","rare"
"8.68",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","whisky"
"8.69",8,8,"Chivas Regal The Icon, 43%",95,"3,500","Jonny McCormick","Spring 2019","blending"
"9",9,9,"John Walker & Sons King George V, 43%",94,"600","Jonny McCormick","Winter 2018","highland"
"9.1",9,9,"John Walker & Sons King George V, 43%",94,"600","Jonny McCormick","Winter 2018","toffee"
"9.2",9,9,"John Walker & Sons King George V, 43%",94,"600","Jonny McCormick","Winter 2018","dried"
"9.3",9,9,"John Walker & Sons King George V, 43%",94,"600","Jonny McCormick","Winter 2018","banana"
"9.4",9,9,"John Walker & Sons King George V, 43%",94,"600","Jonny McCormick","Winter 2018","salted"
"9.5",9,9,"John Walker & Sons King George V, 43%",94,"600","Jonny McCormick","Winter 2018","caramel"
"9.6",9,9,"John Walker & Sons King George V, 43%",94,"600","Jonny McCormick","Winter 2018","seashells"
"9.7",9,9,"John Walker & Sons King George V, 43%",94,"600","Jonny McCormick","Winter 2018","flipped"
"9.9",9,9,"John Walker & Sons King George V, 43%",94,"600","Jonny McCormick","Winter 2018","rock"
"9.10",9,9,"John Walker & Sons King George V, 43%",94,"600","Jonny McCormick","Winter 2018","pools"
